level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp
28.7,62.4,44.4,869.5,9.9,7.5,12.0,80.1,55.0,0.0,999.9,16,15883164
28.7,60.7,40.7,870.6,10.0,6.2,17.1,75.0,51.1,0.0,999.9,0,15884028
28.8,65.5,37.4,869.6,10.0,7.6,15.0,75.0,51.1,0.0,999.9,0,15884892
28.7,57.2,29.7,875.0,10.0,8.0,25.1,70.0,44.1,0.0,999.9,0,15885756
28.6,58.8,20.5,877.6,10.0,5.1,8.9,75.0,44.1,0.0,999.9,0,15886620
28.7,67.5,23.1,873.0,10.0,9.2,18.1,80.1,45.0,0.0,999.9,0,15887484
28.6,55.5,20.8,877.9,9.5,10.7,26.0,80.1,41.0,0.0,999.9,0,15888348
28.6,56.2,22.7,876.6,10.0,5.9,12.0,72.0,41.0,0.0,999.9,0,15889212
28.6,61.3,25.0,874.3,10.0,4.3,12.0,75.9,45.0,0.0,999.9,0,15890076
28.6,65.2,24.6,871.4,10.0,5.2,8.9,86.0,45.0,0.0,999.9,0,15890940
28.5,74.4,36.4,865.4,10.0,10.1,18.1,84.9,64.9,0.0,999.9,16,15891804
28.6,72.0,28.4,861.0,9.9,11.7,18.1,86.0,64.0,0.0,999.9,0,15892668
28.6,61.3,34.9,864.3,10.0,9.5,17.1,75.9,54.0,0.0,999.9,16,15893532
28.6,58.7,34.6,868.4,10.0,6.5,12.0,69.1,48.9,0.0,999.9,0,15894396
28.6,60.7,34.5,870.1,10.0,7.2,11.1,69.1,48.9,0.0,999.9,0,15895260
28.6,59.8,31.8,871.8,10.0,5.1,14.0,72.0,48.0,0.0,999.9,0,15896124
28.4,68.7,35.1,866.5,10.0,10.3,20.0,88.0,45.0,0.0,999.9,0,15896988
28.3,79.0,30.2,863.1,10.0,17.0,25.1,87.1,73.0,0.0,999.9,0,15897852
28.5,73.9,29.8,861.2,10.0,12.1,22.0,89.1,55.0,0.0,999.9,0,15898716
28.4,57.9,30.7,865.9,10.0,10.2,20.0,82.9,50.0,0.0,999.9,16,15899580
28.4,56.7,38.4,870.5,10.0,4.8,13.0,71.1,48.9,0.07,999.9,16,15900444
28.6,63.7,33.8,864.5,10.0,8.7,38.1,72.0,48.9,0.02,999.9,0,15901308
28.4,47.2,35.9,869.8,9.2,9.5,38.1,71.1,37.0,0.32,999.9,16,15902172
28.4,52.7,33.6,873.0,10.0,5.5,17.1,64.9,37.0,0.01,999.9,0,15903036
28.4,59.0,33.9,874.1,10.0,5.7,12.0,73.0,43.0,0.0,999.9,0,15903900
28.4,65.3,35.0,872.6,10.0,5.5,11.1,82.9,46.0,0.0,999.9,0,15904764
28.4,74.0,44.5,871.6,10.0,4.6,12.0,84.0,53.1,0.0,999.9,0,15905628
28.4,74.7,46.0,873.5,10.0,4.7,12.0,89.1,61.0,0.0,999.9,0,15906492
28.4,79.7,45.4,872.1,10.0,6.1,13.0,96.1,61.0,0.0,999.9,0,15907356
28.3,87.2,41.3,868.7,10.0,9.5,34.0,98.1,66.9,0.0,999.9,18,15908220
28.4,80.5,40.9,867.0,9.9,11.1,34.0,98.1,72.0,0.0,999.9,16,15909084
28.3,83.9,30.4,868.0,10.0,13.0,19.0,93.9,72.0,0.0,999.9,0,15909948
28.4,76.1,40.7,872.9,10.0,6.0,13.0,93.9,61.0,0.0,999.9,0,15910812
28.3,78.4,40.8,872.8,10.0,5.3,12.0,91.9,61.0,0.0,999.9,0,15911676
28.3,80.3,37.7,868.4,10.0,6.6,11.1,91.9,63.0,0.0,999.9,0,15912540
28.2,81.4,38.6,865.1,10.0,10.0,18.1,100.0,68.0,0.0,999.9,0,15913404
28.1,77.6,41.0,860.0,9.7,16.9,28.9,100.0,61.0,0.0,999.9,18,15914268
28.4,54.3,45.2,863.2,8.6,7.9,22.9,62.1,46.4,0.5,999.9,18,15915132
28.3,48.1,36.6,870.2,9.7,6.9,14.0,60.1,42.1,0.17,999.9,22,15915996
28.2,52.4,35.4,877.6,10.0,5.3,9.9,69.1,42.1,0.27,999.9,16,15916860
28.2,64.5,34.7,877.5,10.0,6.9,9.9,81.0,42.1,0.0,999.9,0,15917724
28.2,73.5,33.5,875.8,10.0,7.9,15.0,91.0,52.0,0.0,999.9,0,15918588
28.2,82.1,33.2,872.5,10.0,10.7,14.0,97.0,61.0,0.0,999.9,0,15919452
28.2,80.8,28.0,864.7,10.0,13.7,26.0,97.0,68.0,0.0,999.9,0,15920316
28.2,65.1,38.1,868.0,10.0,6.6,13.0,84.9,52.0,0.0,999.9,0,15921180
28.2,68.8,38.5,870.4,10.0,6.6,14.0,87.1,52.0,0.0,999.9,0,15922044
28.3,70.7,40.8,865.8,10.0,10.7,18.1,87.1,55.0,0.0,999.9,0,15922908
28.2,55.9,41.6,870.8,9.5,11.0,25.1,80.1,46.0,0.53,999.9,18,15923772
28.2,58.0,39.3,875.5,10.0,5.2,11.1,71.1,46.0,0.3,999.9,0,15924636
28.1,63.9,39.8,873.0,10.0,5.0,11.1,78.1,46.9,0.0,999.9,0,15925500
28.1,70.0,36.8,872.0,10.0,5.7,8.9,84.0,53.1,0.0,999.9,0,15926364
28.1,77.1,39.4,870.1,10.0,8.2,17.1,89.1,57.0,0.0,999.9,0,15927228
28.1,76.0,46.1,872.2,10.0,6.4,13.0,89.1,63.0,0.0,999.9,0,15928092
28.1,76.2,42.1,873.5,10.0,4.3,9.9,91.0,61.0,0.0,999.9,0,15928956
28.1,79.5,41.0,869.8,10.0,5.4,11.1,95.0,61.0,0.0,999.9,0,15929820
28.2,81.2,47.6,867.5,10.0,6.6,18.1,95.0,66.0,0.0,999.9,0,15930684
28.1,77.5,47.2,871.3,10.0,5.5,18.1,91.0,64.9,0.0,999.9,0,15931548
28.1,81.3,37.3,867.8,10.0,7.1,11.1,97.0,64.9,0.0,999.9,0,15932412
28.3,81.8,44.8,857.8,10.0,8.8,24.1,97.0,63.0,0.0,999.9,16,15933276
28.1,52.9,43.0,864.4,9.7,11.6,24.1,64.0,46.0,0.28,999.9,16,15934140
28.1,58.7,42.2,869.7,10.0,4.3,9.9,72.0,45.0,0.12,999.9,16,15935004
28.1,66.3,44.1,868.0,10.0,4.0,12.0,87.1,51.1,0.03,999.9,0,15935868
28.1,77.0,41.2,866.7,10.0,6.5,17.1,90.0,53.1,0.0,999.9,0,15936732
28.0,81.0,39.1,870.1,10.0,9.3,17.1,95.0,59.0,0.0,999.9,0,15937596
28.0,84.6,42.6,870.8,10.0,9.9,15.9,97.0,68.0,0.0,999.9,0,15938460
28.0,81.6,43.3,870.7,10.0,6.2,12.0,97.0,66.0,0.0,999.9,0,15939324
28.0,81.4,41.8,869.0,10.0,4.5,9.9,97.0,64.9,0.0,999.9,0,15940188
28.0,86.6,33.0,866.0,10.0,11.7,17.1,96.1,80.1,0.0,999.9,0,15941052
28.0,76.5,40.1,868.6,10.0,6.0,12.0,91.0,63.0,0.0,999.9,0,15941916
28.0,78.8,40.5,868.2,10.0,5.5,11.1,93.9,55.9,0.0,999.9,0,15942780
27.9,85.1,29.5,871.1,10.0,8.0,11.1,93.9,63.0,0.0,999.9,0,15943644
27.9,81.9,39.2,874.4,10.0,4.9,11.1,98.1,64.0,0.0,999.9,0,15944508
27.9,86.6,40.5,870.8,10.0,6.5,8.9,98.1,64.0,0.0,999.9,0,15945372
27.9,83.2,40.5,867.1,10.0,6.6,13.0,98.1,70.0,0.0,999.9,0,15946236
27.9,78.3,38.6,869.2,10.0,6.5,13.0,91.9,64.0,0.0,999.9,0,15947100
27.8,77.7,40.8,871.4,10.0,5.0,11.1,91.0,64.0,0.0,999.9,0,15947964
27.8,80.0,39.8,870.6,10.0,4.9,9.9,97.0,64.0,0.0,999.9,0,15948828
27.8,87.7,40.5,870.1,10.0,9.8,15.0,102.0,64.0,0.0,999.9,0,15949692
